Run ID,Cores,Sim Duration,Average Task Duration,Load,CPU Load,Task Load,Work Steal Load,95% Tail Latency,99.9% Tail Latency,Median Latency,99% Tail Latency,Tasks Stolen,Average Number of Steals,Throughput,Real Load, Parks Per Second,Successful Work Steal Time,Unsuccessful Work Steal Time,Non Work Conserving Time,Allocation Time,Task Time,Distracted Time,Unpaired Time,Paired Time,Average Requeue Wait Time,Flag Task Time,Avg Time From Alloc to Task,Avg Steals Per Task,Flag Response Rate,Flag Rate,Tasks Flag Stolen,Average Steals Per Flag,Avg Core Flag Wait Time,Avg Task Flag Wait Time,Avg Queueing Time,Avg High Latency Task Flag Wait Time,Avg Flag Set Delay Time,Avg High Latency Flag Set Delay Time,Avg Flagged Task Service Time,Avg Flagged Task Time Left,Pct Flagged Queues Non-empty,Description
3-01-25_20:00:54,32,100000000,1000,0.5,99.99998900000901,50.315780284377595,0.0,2288.0,3504.3680000002496,1213.0,2915.0,0.0,0,16106316.792820228,50.33223997756321,0.0,0,0,1411560692,0,1610641444,158153581,1035103832,396103415,0,0,0,0,0.0,0.0,0.0,0,0.0,0,434.0402028270872,0,0,0,0,0,0,"constant_flag"
