er01_23-01-26_12:30:18,32,100000000,1000,0.5,99.99845706362635,50.513709313093166,0.0,6059.0,14060.402000000235,1402.0,9311.0,0.0,0,16155978.206135908,50.48743189417472,0.0,0,0,1560140251,0,1616818550,0,292902829,1290266940,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1022.0529165962594,0,0,0,0,0,0,"exp_dfcfs"
er01_23-01-26_13:03:26,32,100000000,1000,0.5,99.9991965,50.396469551861664,0.0,4523.0,9703.0,1201.0,6699.0,0.0,0,16121610.000000002,50.38003125,0.0,0,0,1416286608,0,1613212618,158299506,768305374,660179009,0,0,0,0,0.0,0.0,0.0,0,0.0,0,625.6851226397364,0,0,0,0,0,0,"exp_ec"
er01_23-01-26_13:55:24,32,100000000,1000,0.5,99.99912856279629,50.367343274484156,0.0,4528.0,9641.41100000008,1202.0,6705.0,0.0,0,16115894.520595863,50.36217037686207,0.0,0,0,1417304457,0,1612279881,158265500,768702978,660743641,0,0,0,0,0.0,0.0,0.0,0,0.0,0,626.1533839251919,0,0,0,0,0,0,"exp_flag"
er01_23-01-26_14:47:41,32,100000000,1000,0.5,99.99974243751029,50.35325102071212,49.64662110788516,3348.0,7301.0,1027.0,4955.0,70.41013025769246,1.0109571635265235,16118049.355278024,50.368904235243825,0.0,1381702700,59524300,1570756803,0,1611299947,169955483,1084939181,333802177,324.27962046888024,0,0,0,0.0,0.0,0.0,0,0.0,0,312.2052630436064,0,0,0,0,0,0,"exp_ws"
er01_23-01-26_18:25:22,32,100000000,1000,0.5,99.99847046899473,53.6034569146416,0.0,6250.0,14471.835000000196,1451.0,9575.0,0.0,0,16121657.420534814,50.38017943917129,0.0,0,0,1462027477,0,1715698453,0,215712512,1268575322,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1087.4872872892743,0,0,0,0,0,0,"exp_new_policy"
